NBHDNo,NBHDName,POPULATION_2023,Year,Type_of_Crime,Rate_of_Crime
067,Playter Estates-Danforth,7764,2014,BIKETHEFT,259.3697205
067,Playter Estates-Danforth,7764,2015,BIKETHEFT,103.7613525
067,Playter Estates-Danforth,7764,2016,BIKETHEFT,194.1244965
067,Playter Estates-Danforth,7764,2017,BIKETHEFT,193.0998993
067,Playter Estates-Danforth,7764,2018,BIKETHEFT,140.5391541
067,Playter Estates-Danforth,7764,2019,BIKETHEFT,139.9491119
067,Playter Estates-Danforth,7764,2020,BIKETHEFT,407.9031372
067,Playter Estates-Danforth,7764,2021,BIKETHEFT,334.2761536
067,Playter Estates-Danforth,7764,2022,BIKETHEFT,347.7588872
067,Playter Estates-Danforth,7764,2023,BIKETHEFT,141.6795502
067,Playter Estates-Danforth,7764,2014,BREAKENTER,466.865509
067,Playter Estates-Danforth,7764,2015,BREAKENTER,518.8067627
067,Playter Estates-Danforth,7764,2016,BREAKENTER,310.5992126
067,Playter Estates-Danforth,7764,2017,BREAKENTER,193.0998993
067,Playter Estates-Danforth,7764,2018,BREAKENTER,293.8546143
067,Playter Estates-Danforth,7764,2019,BREAKENTER,445.2926331
067,Playter Estates-Danforth,7764,2020,BREAKENTER,637.3486328
067,Playter Estates-Danforth,7764,2021,BREAKENTER,527.1278076
067,Playter Estates-Danforth,7764,2022,BREAKENTER,398.9703979
067,Playter Estates-Danforth,7764,2023,BREAKENTER,321.9989624
067,Playter Estates-Danforth,7764,2014,HOMICIDE,0.0
067,Playter Estates-Danforth,7764,2015,HOMICIDE,0.0
067,Playter Estates-Danforth,7764,2016,HOMICIDE,0.0
067,Playter Estates-Danforth,7764,2017,HOMICIDE,0.0
067,Playter Estates-Danforth,7764,2018,HOMICIDE,25.55257416
067,Playter Estates-Danforth,7764,2019,HOMICIDE,0.0
067,Playter Estates-Danforth,7764,2020,HOMICIDE,0.0
067,Playter Estates-Danforth,7764,2021,HOMICIDE,0.0
067,Playter Estates-Danforth,7764,2022,HOMICIDE,0.0
067,Playter Estates-Danforth,7764,2023,HOMICIDE,0.0
067,Playter Estates-Danforth,7764,2014,ROBBERY,168.590332
067,Playter Estates-Danforth,7764,2015,ROBBERY,142.6718597
067,Playter Estates-Danforth,7764,2016,ROBBERY,129.4163361
067,Playter Estates-Danforth,7764,2017,ROBBERY,77.23995972
067,Playter Estates-Danforth,7764,2018,ROBBERY,76.65772247
067,Playter Estates-Danforth,7764,2019,ROBBERY,127.2264633
067,Playter Estates-Danforth,7764,2020,ROBBERY,89.22880554
067,Playter Estates-Danforth,7764,2021,ROBBERY,154.281311
067,Playter Estates-Danforth,7764,2022,ROBBERY,180.1801758
067,Playter Estates-Danforth,7764,2023,ROBBERY,231.8392639
067,Playter Estates-Danforth,7764,2014,SHOOTING,0.0
067,Playter Estates-Danforth,7764,2015,SHOOTING,0.0
067,Playter Estates-Danforth,7764,2016,SHOOTING,0.0
067,Playter Estates-Danforth,7764,2017,SHOOTING,25.7466526
067,Playter Estates-Danforth,7764,2018,SHOOTING,12.77628708
067,Playter Estates-Danforth,7764,2019,SHOOTING,25.44529343
067,Playter Estates-Danforth,7764,2020,SHOOTING,12.74697304
067,Playter Estates-Danforth,7764,2021,SHOOTING,12.85677528
067,Playter Estates-Danforth,7764,2022,SHOOTING,12.87001324
067,Playter Estates-Danforth,7764,2023,SHOOTING,25.75991821
067,Playter Estates-Danforth,7764,2014,THEFTFROMMV,350.1491394
067,Playter Estates-Danforth,7764,2015,THEFTFROMMV,272.3735352
067,Playter Estates-Danforth,7764,2016,THEFTFROMMV,116.4747009
067,Playter Estates-Danforth,7764,2017,THEFTFROMMV,308.9598389
067,Playter Estates-Danforth,7764,2018,THEFTFROMMV,255.5257416
067,Playter Estates-Danforth,7764,2019,THEFTFROMMV,839.6946411
067,Playter Estates-Danforth,7764,2020,THEFTFROMMV,382.4091797
067,Playter Estates-Danforth,7764,2021,THEFTFROMMV,424.2735901
067,Playter Estates-Danforth,7764,2022,THEFTFROMMV,528.0783101
067,Playter Estates-Danforth,7764,2023,THEFTFROMMV,334.8789368
067,Playter Estates-Danforth,7764,2014,THEFTOVER,0.0
067,Playter Estates-Danforth,7764,2015,THEFTOVER,25.94033813
067,Playter Estates-Danforth,7764,2016,THEFTOVER,38.82490158
067,Playter Estates-Danforth,7764,2017,THEFTOVER,12.8733263
067,Playter Estates-Danforth,7764,2018,THEFTOVER,25.55257416
067,Playter Estates-Danforth,7764,2019,THEFTOVER,76.33587646
067,Playter Estates-Danforth,7764,2020,THEFTOVER,89.22880554
067,Playter Estates-Danforth,7764,2021,THEFTOVER,12.85677528
067,Playter Estates-Danforth,7764,2022,THEFTOVER,51.48005295
067,Playter Estates-Danforth,7764,2023,THEFTOVER,0.0
066,Danforth,10173,2014,ASSAULT,840.2510376
066,Danforth,10173,2015,ASSAULT,901.083313
066,Danforth,10173,2016,ASSAULT,747.0220337
066,Danforth,10173,2017,ASSAULT,781.0153198
066,Danforth,10173,2018,ASSAULT,1000.396179
066,Danforth,10173,2019,ASSAULT,816.607605
066,Danforth,10173,2020,ASSAULT,590.609314
066,Danforth,10173,2021,ASSAULT,821.9449463
066,Danforth,10173,2022,ASSAULT,1136.700562
066,Danforth,10173,2023,ASSAULT,1297.552368
066,Danforth,10173,2014,AUTOTHEFT,80.98805237
066,Danforth,10173,2015,AUTOTHEFT,40.49812698
066,Danforth,10173,2016,AUTOTHEFT,50.4744606
066,Danforth,10173,2017,AUTOTHEFT,40.0520668
066,Danforth,10173,2018,AUTOTHEFT,108.9540405
066,Danforth,10173,2019,AUTOTHEFT,78.70916748
066,Danforth,10173,2020,AUTOTHEFT,68.90441895
066,Danforth,10173,2021,AUTOTHEFT,217.8649292
066,Danforth,10173,2022,AUTOTHEFT,217.4557648
066,Danforth,10173,2023,AUTOTHEFT,245.7485504
066,Danforth,10173,2014,BIKETHEFT,101.2350693
066,Danforth,10173,2015,BIKETHEFT,111.3698502
066,Danforth,10173,2016,BIKETHEFT,262.4671936
066,Danforth,10173,2017,BIKETHEFT,100.1301727
066,Danforth,10173,2018,BIKETHEFT,227.8129883
066,Danforth,10173,2019,BIKETHEFT,275.4820862
066,Danforth,10173,2020,BIKETHEFT,383.8960571
066,Danforth,10173,2021,BIKETHEFT,643.6918335
066,Danforth,10173,2022,BIKETHEFT,304.7282021
066,Danforth,10173,2023,BIKETHEFT,127.7892456
066,Danforth,10173,2014,BREAKENTER,394.8167725
066,Danforth,10173,2015,BREAKENTER,404.9812622
066,Danforth,10173,2016,BREAKENTER,413.890564
066,Danforth,10173,2017,BREAKENTER,290.3775024
066,Danforth,10173,2018,BREAKENTER,297.1473999
066,Danforth,10173,2019,BREAKENTER,393.5458374
066,Danforth,10173,2020,BREAKENTER,393.7395325
066,Danforth,10173,2021,BREAKENTER,505.0505066
066,Danforth,10173,2022,BREAKENTER,563.4081421
066,Danforth,10173,2023,BREAKENTER,226.0886688
066,Danforth,10173,2014,HOMICIDE,10.12350655
066,Danforth,10173,2015,HOMICIDE,10.12453175
066,Danforth,10173,2016,HOMICIDE,10.09489155
066,Danforth,10173,2017,HOMICIDE,10.0130167
066,Danforth,10173,2018,HOMICIDE,9.904912949
066,Danforth,10173,2019,HOMICIDE,0.0
066,Danforth,10173,2020,HOMICIDE,9.843488693
066,Danforth,10173,2021,HOMICIDE,0.0
066,Danforth,10173,2022,HOMICIDE,0.0
066,Danforth,10173,2023,HOMICIDE,0.0
066,Danforth,10173,2014,ROBBERY,141.7290955
066,Danforth,10173,2015,ROBBERY,192.3661041
066,Danforth,10173,2016,ROBBERY,191.802948
066,Danforth,10173,2017,ROBBERY,290.3775024
066,Danforth,10173,2018,ROBBERY,326.8621216
066,Danforth,10173,2019,ROBBERY,196.7729187
066,Danforth,10173,2020,ROBBERY,157.4958191
066,Danforth,10173,2021,ROBBERY,118.8354111
066,Danforth,10173,2022,ROBBERY,217.4557648
066,Danforth,10173,2023,ROBBERY,206.4287872
066,Danforth,10173,2014,SHOOTING,0.0
066,Danforth,10173,2015,SHOOTING,10.12453175
066,Danforth,10173,2016,SHOOTING,10.09489155
066,Danforth,10173,2017,SHOOTING,10.0130167
066,Danforth,10173,2018,SHOOTING,9.904912949
066,Danforth,10173,2019,SHOOTING,9.838645935
066,Danforth,10173,2020,SHOOTING,9.843488693
066,Danforth,10173,2021,SHOOTING,0.0
066,Danforth,10173,2022,SHOOTING,19.76870537
066,Danforth,10173,2023,SHOOTING,19.6598835
066,Danforth,10173,2014,THEFTFROMMV,394.8167725
066,Danforth,10173,2015,THEFTFROMMV,607.4719238
066,Danforth,10173,2016,THEFTFROMMV,181.7080536
066,Danforth,10173,2017,THEFTFROMMV,150.1952515
066,Danforth,10173,2018,THEFTFROMMV,287.2424622
066,Danforth,10173,2019,THEFTFROMMV,570.6414795
066,Danforth,10173,2020,THEFTFROMMV,580.7658081
066,Danforth,10173,2021,THEFTFROMMV,495.1475525
066,Danforth,10173,2022,THEFTFROMMV,393.1976801
066,Danforth,10173,2023,THEFTFROMMV,275.2383728
066,Danforth,10173,2014,THEFTOVER,20.24701309
066,Danforth,10173,2015,THEFTOVER,40.49812698
066,Danforth,10173,2016,THEFTOVER,40.37956619
066,Danforth,10173,2017,THEFTOVER,30.03905106
066,Danforth,10173,2018,THEFTOVER,49.52456284
066,Danforth,10173,2019,THEFTOVER,39.35458374
066,Danforth,10173,2020,THEFTOVER,19.68697739
066,Danforth,10173,2021,THEFTOVER,49.51475525
066,Danforth,10173,2022,THEFTOVER,29.65305901
066,Danforth,10173,2023,THEFTOVER,49.14971161
065,Greenwood-Coxwell,15400,2014,ASSAULT,755.3277588
065,Greenwood-Coxwell,15400,2015,ASSAULT,964.1965942
065,Greenwood-Coxwell,15400,2016,ASSAULT,678.7634277
065,Greenwood-Coxwell,15400,2017,ASSAULT,519.4459229
065,Greenwood-Coxwell,15400,2018,ASSAULT,797.1014404
065,Greenwood-Coxwell,15400,2019,ASSAULT,841.8167725
065,Greenwood-Coxwell,15400,2020,ASSAULT,776.965271
065,Greenwood-Coxwell,15400,2021,ASSAULT,741.5184937
065,Greenwood-Coxwell,15400,2022,ASSAULT,765.105957
065,Greenwood-Coxwell,15400,2023,ASSAULT,824.675354
065,Greenwood-Coxwell,15400,2014,AUTOTHEFT,107.9039688
065,Greenwood-Coxwell,15400,2015,AUTOTHEFT,114.6247711
065,Greenwood-Coxwell,15400,2016,AUTOTHEFT,87.36559296
065,Greenwood-Coxwell,15400,2017,AUTOTHEFT,86.57431793
065,Greenwood-Coxwell,15400,2018,AUTOTHEFT,111.9894562
065,Greenwood-Coxwell,15400,2019,AUTOTHEFT,189.2456207
065,Greenwood-Coxwell,15400,2020,AUTOTHEFT,195.8735962
065,Greenwood-Coxwell,15400,2021,AUTOTHEFT,118.1179886
065,Greenwood-Coxwell,15400,2022,AUTOTHEFT,156.944809
065,Greenwood-Coxwell,15400,2023,AUTOTHEFT,188.3116913
065,Greenwood-Coxwell,15400,2014,BIKETHEFT,107.9039688
065,Greenwood-Coxwell,15400,2015,BIKETHEFT,168.5658417
065,Greenwood-Coxwell,15400,2016,BIKETHEFT,248.6559143
065,Greenwood-Coxwell,15400,2017,BIKETHEFT,179.808197
065,Greenwood-Coxwell,15400,2018,BIKETHEFT,171.2779999
065,Greenwood-Coxwell,15400,2019,BIKETHEFT,254.5027466
065,Greenwood-Coxwell,15400,2020,BIKETHEFT,365.6307068
065,Greenwood-Coxwell,15400,2021,BIKETHEFT,393.7266235
065,Greenwood-Coxwell,15400,2022,BIKETHEFT,214.2857143
065,Greenwood-Coxwell,15400,2023,BIKETHEFT,103.8961029
065,Greenwood-Coxwell,15400,2014,BREAKENTER,323.7118835
065,Greenwood-Coxwell,15400,2015,BREAKENTER,229.2495422
065,Greenwood-Coxwell,15400,2016,BREAKENTER,416.6666565
065,Greenwood-Coxwell,15400,2017,BREAKENTER,219.7655792
065,Greenwood-Coxwell,15400,2018,BREAKENTER,250.3293762
065,Greenwood-Coxwell,15400,2019,BREAKENTER,313.2341309
065,Greenwood-Coxwell,15400,2020,BREAKENTER,267.6939087
065,Greenwood-Coxwell,15400,2021,BREAKENTER,249.360199
065,Greenwood-Coxwell,15400,2022,BREAKENTER,228.8778381
065,Greenwood-Coxwell,15400,2023,BREAKENTER,149.350647
065,Greenwood-Coxwell,15400,2014,HOMICIDE,13.4879961
065,Greenwood-Coxwell,15400,2015,HOMICIDE,0.0
065,Greenwood-Coxwell,15400,2016,HOMICIDE,0.0
065,Greenwood-Coxwell,15400,2017,HOMICIDE,0.0
065,Greenwood-Coxwell,15400,2018,HOMICIDE,6.58761549
065,Greenwood-Coxwell,15400,2019,HOMICIDE,0.0
065,Greenwood-Coxwell,15400,2020,HOMICIDE,0.0
065,Greenwood-Coxwell,15400,2021,HOMICIDE,0.0
065,Greenwood-Coxwell,15400,2022,HOMICIDE,6.539367199
065,Greenwood-Coxwell,15400,2023,HOMICIDE,6.493506432
065,Greenwood-Coxwell,15400,2014,ROBBERY,107.9039688
065,Greenwood-Coxwell,15400,2015,ROBBERY,121.3674088
065,Greenwood-Coxwell,15400,2016,ROBBERY,94.08602142
065,Greenwood-Coxwell,15400,2017,ROBBERY,166.4890747
065,Greenwood-Coxwell,15400,2018,ROBBERY,131.7523041
065,Greenwood-Coxwell,15400,2019,ROBBERY,71.78282166
065,Greenwood-Coxwell,15400,2020,ROBBERY,150.169754
065,Greenwood-Coxwell,15400,2021,ROBBERY,98.43165588
065,Greenwood-Coxwell,15400,2022,ROBBERY,215.799118
065,Greenwood-Coxwell,15400,2023,ROBBERY,45.45454407
065,Greenwood-Coxwell,15400,2014,SHOOTING,13.4879961
065,Greenwood-Coxwell,15400,2015,SHOOTING,6.74263382
065,Greenwood-Coxwell,15400,2016,SHOOTING,6.720429897
065,Greenwood-Coxwell,15400,2017,SHOOTING,6.659563065
065,Greenwood-Coxwell,15400,2018,SHOOTING,0.0
065,Greenwood-Coxwell,15400,2019,SHOOTING,32.6285553
065,Greenwood-Coxwell,15400,2020,SHOOTING,13.05823994
065,Greenwood-Coxwell,15400,2021,SHOOTING,13.12422085
065,Greenwood-Coxwell,15400,2022,SHOOTING,6.539367199
065,Greenwood-Coxwell,15400,2023,SHOOTING,0.0
065,Greenwood-Coxwell,15400,2014,THEFTFROMMV,350.6878967
065,Greenwood-Coxwell,15400,2015,THEFTFROMMV,431.5285645
065,Greenwood-Coxwell,15400,2016,THEFTFROMMV,396.5053711
065,Greenwood-Coxwell,15400,2017,THEFTFROMMV,239.744278
065,Greenwood-Coxwell,15400,2018,THEFTFROMMV,428.1950073
065,Greenwood-Coxwell,15400,2019,THEFTFROMMV,652.571106
065,Greenwood-Coxwell,15400,2020,THEFTFROMMV,652.9119873
065,Greenwood-Coxwell,15400,2021,THEFTFROMMV,387.1645203
065,Greenwood-Coxwell,15400,2022,THEFTFROMMV,253.2467532
065,Greenwood-Coxwell,15400,2023,THEFTFROMMV,233.7662354
065,Greenwood-Coxwell,15400,2014,THEFTOVER,33.71998978
065,Greenwood-Coxwell,15400,2015,THEFTOVER,47.19843674
065,Greenwood-Coxwell,15400,2016,THEFTOVER,47.04301071
065,Greenwood-Coxwell,15400,2017,THEFTOVER,53.27650452
065,Greenwood-Coxwell,15400,2018,THEFTOVER,39.52569199
065,Greenwood-Coxwell,15400,2019,THEFTOVER,32.6285553
065,Greenwood-Coxwell,15400,2020,THEFTOVER,26.11647987
065,Greenwood-Coxwell,15400,2021,THEFTOVER,39.37266159
065,Greenwood-Coxwell,15400,2022,THEFTOVER,45.77556992
065,Greenwood-Coxwell,15400,2023,THEFTOVER,19.48052025
064,Woodbine Corridor,13282,2014,ASSAULT,724.5799561
064,Woodbine Corridor,13282,2015,ASSAULT,591.8560791
064,Woodbine Corridor,13282,2016,ASSAULT,654.7155151
064,Woodbine Corridor,13282,2017,ASSAULT,617.3792114
064,Woodbine Corridor,13282,2018,ASSAULT,732.6566162
064,Woodbine Corridor,13282,2019,ASSAULT,771.0916138
064,Woodbine Corridor,13282,2020,ASSAULT,536.3753052
064,Woodbine Corridor,13282,2021,ASSAULT,591.7608643
064,Woodbine Corridor,13282,2022,ASSAULT,831.3179932
064,Woodbine Corridor,13282,2023,ASSAULT,767.956604
064,Woodbine Corridor,13282,2014,AUTOTHEFT,55.73692322
064,Woodbine Corridor,13282,2015,AUTOTHEFT,78.91413879
064,Woodbine Corridor,13282,2016,AUTOTHEFT,77.94232178
064,Woodbine Corridor,13282,2017,AUTOTHEFT,38.58620071
064,Woodbine Corridor,13282,2018,AUTOTHEFT,91.58207703
064,Woodbine Corridor,13282,2019,AUTOTHEFT,60.47777557
064,Woodbine Corridor,13282,2020,AUTOTHEFT,83.10040283
064,Woodbine Corridor,13282,2021,AUTOTHEFT,98.62680817
064,Woodbine Corridor,13282,2022,AUTOTHEFT,143.5912933
064,Woodbine Corridor,13282,2023,AUTOTHEFT,240.9275665
064,Woodbine Corridor,13282,2014,BIKETHEFT,39.81208801
064,Woodbine Corridor,13282,2015,BIKETHEFT,110.4797974
064,Woodbine Corridor,13282,2016,BIKETHEFT,233.8269653
064,Woodbine Corridor,13282,2017,BIKETHEFT,138.9103241
064,Woodbine Corridor,13282,2018,BIKETHEFT,160.2686462
064,Woodbine Corridor,13282,2019,BIKETHEFT,181.4333191
064,Woodbine Corridor,13282,2020,BIKETHEFT,241.7466125
064,Woodbine Corridor,13282,2021,BIKETHEFT,144.1468811
064,Woodbine Corridor,13282,2022,BIKETHEFT,105.4058124
064,Woodbine Corridor,13282,2023,BIKETHEFT,67.76087952
064,Woodbine Corridor,13282,2014,BREAKENTER,254.7973633
064,Woodbine Corridor,13282,2015,BREAKENTER,197.2853546
064,Woodbine Corridor,13282,2016,BREAKENTER,405.3000793
064,Woodbine Corridor,13282,2017,BREAKENTER,231.5172119
064,Woodbine Corridor,13282,2018,BREAKENTER,183.1641541
064,Woodbine Corridor,13282,2019,BREAKENTER,249.4708252
064,Woodbine Corridor,13282,2020,BREAKENTER,256.8557739
064,Woodbine Corridor,13282,2021,BREAKENTER,235.1870117
064,Woodbine Corridor,13282,2022,BREAKENTER,181.378479
064,Woodbine Corridor,13282,2023,BREAKENTER,188.2246704
064,Woodbine Corridor,13282,2014,HOMICIDE,0.0
064,Woodbine Corridor,13282,2015,HOMICIDE,23.67424202
064,Woodbine Corridor,13282,2016,HOMICIDE,0.0
064,Woodbine Corridor,13282,2017,HOMICIDE,0.0
064,Woodbine Corridor,13282,2018,HOMICIDE,0.0
064,Woodbine Corridor,13282,2019,HOMICIDE,0.0
064,Woodbine Corridor,13282,2020,HOMICIDE,7.554581642
064,Woodbine Corridor,13282,2021,HOMICIDE,7.586678028
064,Woodbine Corridor,13282,2022,HOMICIDE,7.557436466
064,Woodbine Corridor,13282,2023,HOMICIDE,0.0
064,Woodbine Corridor,13282,2014,ROBBERY,103.5114288
064,Woodbine Corridor,13282,2015,ROBBERY,126.2626266
064,Woodbine Corridor,13282,2016,ROBBERY,70.14809418
064,Woodbine Corridor,13282,2017,ROBBERY,146.6275635
064,Woodbine Corridor,13282,2018,ROBBERY,206.0596771
064,Woodbine Corridor,13282,2019,ROBBERY,90.71665955
064,Woodbine Corridor,13282,2020,ROBBERY,45.32749176
064,Woodbine Corridor,13282,2021,ROBBERY,60.69342422
064,Woodbine Corridor,13282,2022,ROBBERY,60.45949173
064,Woodbine Corridor,13282,2023,ROBBERY,52.70290756
064,Woodbine Corridor,13282,2014,SHOOTING,0.0
064,Woodbine Corridor,13282,2015,SHOOTING,15.78282833
064,Woodbine Corridor,13282,2016,SHOOTING,7.794232368
064,Woodbine Corridor,13282,2017,SHOOTING,0.0
064,Woodbine Corridor,13282,2018,SHOOTING,0.0
064,Woodbine Corridor,13282,2019,SHOOTING,15.11944389
064,Woodbine Corridor,13282,2020,SHOOTING,0.0
064,Woodbine Corridor,13282,2021,SHOOTING,0.0
064,Woodbine Corridor,13282,2022,SHOOTING,7.557436466
064,Woodbine Corridor,13282,2023,SHOOTING,7.528986454
064,Woodbine Corridor,13282,2014,THEFTFROMMV,326.4591064
064,Woodbine Corridor,13282,2015,THEFTFROMMV,299.8737488
064,Woodbine Corridor,13282,2016,THEFTFROMMV,226.0327301
064,Woodbine Corridor,13282,2017,THEFTFROMMV,300.9723816
064,Woodbine Corridor,13282,2018,THEFTFROMMV,610.5471802
064,Woodbine Corridor,13282,2019,THEFTFROMMV,514.0610962
064,Woodbine Corridor,13282,2020,THEFTFROMMV,407.9474182
064,Woodbine Corridor,13282,2021,THEFTFROMMV,257.947052
064,Woodbine Corridor,13282,2022,THEFTFROMMV,188.224665
064,Woodbine Corridor,13282,2023,THEFTFROMMV,255.9855499
064,Woodbine Corridor,13282,2014,THEFTOVER,15.92483521
064,Woodbine Corridor,13282,2015,THEFTOVER,23.67424202
064,Woodbine Corridor,13282,2016,THEFTOVER,46.7653923
064,Woodbine Corridor,13282,2017,THEFTOVER,23.15172005
064,Woodbine Corridor,13282,2018,THEFTOVER,53.42288208
064,Woodbine Corridor,13282,2019,THEFTOVER,22.67916489
064,Woodbine Corridor,13282,2020,THEFTOVER,30.21832657
064,Woodbine Corridor,13282,2021,THEFTOVER,15.17335606
064,Woodbine Corridor,13282,2022,THEFTOVER,37.78718185
064,Woodbine Corridor,13282,2023,THEFTOVER,22.58695984
063,The Beaches,23097,2014,ASSAULT,399.9636536
063,The Beaches,23097,2015,ASSAULT,500.1591492
063,The Beaches,23097,2016,ASSAULT,380.8314819
063,The Beaches,23097,2017,ASSAULT,506.8400879
063,The Beaches,23097,2018,ASSAULT,442.8305664
063,The Beaches,23097,2019,ASSAULT,368.2111206
063,The Beaches,23097,2020,ASSAULT,380.8606567
063,The Beaches,23097,2021,ASSAULT,399.5258484
063,The Beaches,23097,2022,ASSAULT,528.8461304
063,The Beaches,23097,2023,ASSAULT,489.2410278
063,The Beaches,23097,2014,AUTOTHEFT,36.36033249
063,The Beaches,23097,2015,AUTOTHEFT,109.1256332
063,The Beaches,23097,2016,AUTOTHEFT,31.73595619
063,The Beaches,23097,2017,AUTOTHEFT,49.33841705
063,The Beaches,23097,2018,AUTOTHEFT,141.70578
063,The Beaches,23097,2019,AUTOTHEFT,92.05278015
063,The Beaches,23097,2020,AUTOTHEFT,105.0650101
063,The Beaches,23097,2021,AUTOTHEFT,131.7118073
063,The Beaches,23097,2022,AUTOTHEFT,236.0139923
063,The Beaches,23097,2023,AUTOTHEFT,251.1148682
063,The Beaches,23097,2014,BIKETHEFT,240.8871918
063,The Beaches,23097,2015,BIKETHEFT,81.84422302
063,The Beaches,23097,2016,BIKETHEFT,403.5000305
063,The Beaches,23097,2017,BIKETHEFT,139.044632
063,The Beaches,23097,2018,BIKETHEFT,163.8473053
063,The Beaches,23097,2019,BIKETHEFT,162.1882324
063,The Beaches,23097,2020,BIKETHEFT,205.7523041
063,The Beaches,23097,2021,BIKETHEFT,92.19827271
063,The Beaches,23097,2022,BIKETHEFT,90.92089882
063,The Beaches,23097,2023,BIKETHEFT,108.2391663
063,The Beaches,23097,2014,BREAKENTER,204.5268555
063,The Beaches,23097,2015,BREAKENTER,190.9698486
063,The Beaches,23097,2016,BREAKENTER,349.09552
063,The Beaches,23097,2017,BREAKENTER,152.5005646
063,The Beaches,23097,2018,BREAKENTER,190.4171448
063,The Beaches,23097,2019,BREAKENTER,254.2409973
063,The Beaches,23097,2020,BREAKENTER,280.1733704
063,The Beaches,23097,2021,BREAKENTER,171.2253571
063,The Beaches,23097,2022,BREAKENTER,187.9370575
063,The Beaches,23097,2023,BREAKENTER,168.8531036
063,The Beaches,23097,2014,HOMICIDE,0.0
063,The Beaches,23097,2015,HOMICIDE,0.0
063,The Beaches,23097,2016,HOMICIDE,0.0
063,The Beaches,23097,2017,HOMICIDE,0.0
063,The Beaches,23097,2018,HOMICIDE,0.0
063,The Beaches,23097,2019,HOMICIDE,0.0
063,The Beaches,23097,2020,HOMICIDE,0.0
063,The Beaches,23097,2021,HOMICIDE,0.0
063,The Beaches,23097,2022,HOMICIDE,0.0
063,The Beaches,23097,2023,HOMICIDE,4.329566479
063,The Beaches,23097,2014,ROBBERY,77.26570129
063,The Beaches,23097,2015,ROBBERY,63.65661621
063,The Beaches,23097,2016,ROBBERY,72.53932953
063,The Beaches,23097,2017,ROBBERY,215.2949066
063,The Beaches,23097,2018,ROBBERY,48.71136475
063,The Beaches,23097,2019,ROBBERY,70.13545227
063,The Beaches,23097,2020,ROBBERY,30.64396095
063,The Beaches,23097,2021,ROBBERY,74.63669586
063,The Beaches,23097,2022,ROBBERY,87.41259003
063,The Beaches,23097,2023,ROBBERY,69.27306366
063,The Beaches,23097,2014,SHOOTING,0.0
063,The Beaches,23097,2015,SHOOTING,0.0
